Crime_ID,Crime_Type,Location,Latitude,Longitude,Date,Time,Area,Severity,Arrest_Made
1420,Sexual Harassment,Delhi City,28.723149,77.085157,06-04-2023,16:44:26,Residential Zone,4,No
1421,Riots,Delhi City,28.71653,77.074841,15-08-2023,07:54:42,Industrial Area,4,Yes
1422,Criminal Breach of Trust,Delhi City,28.691826,77.117753,04-09-2024,06:07:50,Residential Zone,2,No
1423,Arson,Delhi City,28.699352,77.126834,25-07-2023,19:31:43,Industrial Area,4,No
1424,Arson,Delhi City,28.715078,77.092851,13-01-2024,05:10:08,Downtown,4,Yes
1425,Gambling,Delhi City,28.692876,77.115499,13-02-2024,19:55:53,Residential Zone,1,No
1426,Hurt,Delhi City,28.72919,77.094662,26-08-2023,21:22:59,Commercial District,3,Yes
1427,Burglary,Delhi City,28.69197,77.109209,18-05-2023,04:31:21,Downtown,3,No
1428,Drug Offenses,Delhi City,28.713785,77.090758,16-01-2023,02:09:18,Market Area,4,No
1429,Riots,Delhi City,28.729486,77.118227,11-02-2024,08:25:06,Industrial Area,4,No
1430,Criminal Breach of Trust,Delhi City,28.719471,77.116712,21-05-2023,22:08:35,Residential Zone,2,Yes
1431,Hurt,Delhi City,28.677951,77.082705,15-05-2023,20:06:32,Industrial Area,3,No
1432,Auto Theft,Delhi City,28.677645,77.130241,23-01-2024,22:55:27,Downtown,3,No
1433,Arson,Delhi City,28.731385,77.124239,02-12-2023,01:15:37,Downtown,4,Yes
1434,Drug Offenses,Delhi City,28.713614,77.078797,05-12-2023,07:42:17,Residential Zone,4,Yes
1435,Counterfeiting,Delhi City,28.68202,77.129447,02-06-2024,14:25:07,Industrial Area,2,No
1436,Criminal Breach of Trust,Delhi City,28.705253,77.124863,15-05-2023,02:48:45,Market Area,2,Yes
1437,Cyber Crime,Delhi City,28.726163,77.132343,17-07-2024,13:23:53,Suburb,4,No
1438,POCSO Cases,Delhi City,28.708088,77.074384,29-10-2024,04:07:54,Commercial District,5,Yes
1439,Arson,Delhi City,28.733696,77.089347,08-11-2024,18:49:54,Suburb,4,Yes
1440,Riots,Delhi City,28.722893,77.107415,24-09-2023,04:41:19,Suburb,4,Yes
1441,Cyber Crime,Delhi City,28.728657,77.112184,26-11-2024,17:09:57,Residential Zone,4,Yes
1442,Drug Offenses,Delhi City,28.719028,77.107581,28-06-2023,17:43:13,Downtown,4,Yes
1443,Arson,Delhi City,28.690134,77.095714,09-09-2024,17:45:48,Commercial District,4,Yes
1444,Arson,Delhi City,28.686145,77.130962,26-11-2024,19:18:32,Suburb,4,Yes
1445,Counterfeiting,Delhi City,28.674706,77.08643,18-09-2024,01:32:01,Commercial District,3,No
1446,Burglary,Delhi City,28.730402,77.092719,04-12-2024,03:40:30,Industrial Area,2,No
1447,Cheating,Delhi City,28.722145,77.085359,28-07-2024,14:22:43,Commercial District,2,No
1448,Criminal Breach of Trust,Delhi City,28.679215,77.106065,17-12-2024,17:09:43,Residential Zone,2,No
1449,Gambling,Delhi City,28.729061,77.116343,16-08-2023,14:42:20,Industrial Area,2,Yes
1450,Arson,Delhi City,28.724184,77.088642,26-10-2023,02:37:00,Downtown,4,Yes
1451,Sexual Harassment,Delhi City,28.708818,77.094453,26-07-2024,16:04:15,Suburb,3,No
1452,Theft,Delhi City,28.679186,77.116733,28-07-2024,10:23:58,Residential Zone,1,No
1453,Arson,Delhi City,28.710572,77.112209,02-07-2024,20:16:19,Downtown,4,No
1454,Criminal Breach of Trust,Delhi City,28.728896,77.075097,02-11-2023,22:29:21,Residential Zone,2,Yes
1455,Cheating,Delhi City,28.674579,77.080458,16-12-2024,03:09:46,Industrial Area,2,No
1456,Riots,Delhi City,28.688553,77.079351,20-12-2023,23:47:11,Residential Zone,4,No
1457,Auto Theft,Delhi City,28.677331,77.076373,12-12-2023,16:02:51,Residential Zone,2,No
1458,Theft,Delhi City,28.699702,77.095304,03-03-2023,12:49:59,Downtown,2,No
1459,Arson,Delhi City,28.698537,77.107435,16-03-2023,08:21:22,Market Area,4,No
1460,Drug Offenses,Delhi City,28.697864,77.079415,11-04-2024,21:55:44,Market Area,4,Yes
1461,Sexual Harassment,Delhi City,28.701971,77.120326,24-10-2023,16:54:49,Suburb,4,No
1462,Gambling,Delhi City,28.715237,77.099602,05-10-2023,12:53:25,Residential Zone,1,No
1463,Gambling,Delhi City,28.702298,77.125101,31-03-2023,17:48:45,Downtown,1,No
1464,Sexual Harassment,Delhi City,28.691729,77.074009,26-02-2023,15:53:53,Market Area,4,Yes
1465,Hurt,Delhi City,28.693196,77.121323,25-06-2023,18:25:38,Residential Zone,2,Yes
1466,Theft,Delhi City,28.697421,77.122725,20-11-2023,13:40:42,Suburb,2,No
1467,Gambling,Delhi City,28.681227,77.120512,30-04-2024,11:30:21,Industrial Area,1,No
1468,Riots,Delhi City,28.713045,77.093023,03-12-2024,20:06:33,Residential Zone,4,Yes
1469,Criminal Breach of Trust,Delhi City,28.675579,77.116302,04-05-2024,02:25:34,Market Area,2,No
1470,POCSO Cases,Delhi City,28.710687,77.129603,10-12-2024,00:26:50,Residential Zone,5,Yes
1471,Cyber Crime,Delhi City,28.72832,77.073702,19-12-2024,08:32:58,Residential Zone,3,Yes
1472,Cheating,Delhi City,28.704749,77.10093,14-04-2023,02:41:07,Industrial Area,2,No
1473,Counterfeiting,Delhi City,28.712686,77.096218,13-12-2024,23:03:58,Industrial Area,3,Yes
1474,Cheating,Delhi City,28.713449,77.076164,17-11-2024,06:12:48,Market Area,2,Yes
1475,Hurt,Delhi City,28.684974,77.081862,15-04-2023,19:38:02,Downtown,2,Yes
1476,Auto Theft,Delhi City,28.725592,77.090258,07-03-2023,08:52:00,Residential Zone,3,Yes
1477,Gambling,Delhi City,28.678623,77.075333,05-02-2024,03:05:04,Downtown,1,No
1478,Counterfeiting,Delhi City,28.695195,77.103684,01-12-2024,13:35:35,Suburb,2,No
1479,Riots,Delhi City,28.725887,77.125524,05-07-2023,10:52:56,Downtown,4,Yes
1480,POCSO Cases,Delhi City,28.706127,77.12035,24-05-2023,13:48:08,Commercial District,5,Yes
1481,Theft,Delhi City,28.680359,77.104849,07-04-2023,06:06:14,Industrial Area,1,No
1482,POCSO Cases,Dhanbad,23.798658,86.412442,16-12-2023,14:45:59,Peripheral Zone,4,No
1483,Cheating,Dhanbad,23.766825,86.418022,08-09-2024,14:55:01,Municipal Area,1,No
1484,Counterfeiting,Durg-Bhilainagar,21.207474,81.3564,05-05-2024,19:06:01,Town Center,3,No
1485,Drug Offenses,Durg-Bhilainagar,21.203914,81.326057,01-07-2024,03:57:29,Town Center,4,No
1486,Auto Theft,Durg-Bhilainagar,21.218913,81.368882,01-06-2024,16:48:52,Municipal Area,3,No
1487,Theft,Durg-Bhilainagar,21.171113,81.330865,29-05-2023,07:16:37,Municipal Area,2,No
1488,Gambling,Durg-Bhilainagar,21.176488,81.348681,17-03-2023,07:46:38,Municipal Area,1,No
1489,Cheating,Faridabad,28.382049,77.319715,16-12-2023,08:43:40,Peripheral Zone,1,No
1490,Cheating,Faridabad,28.406495,77.332259,01-05-2024,16:16:25,Town Center,1,No
1491,Drug Offenses,Faridabad,28.43533,77.329719,08-12-2024,02:35:05,Peripheral Zone,3,Yes
1492,Drug Offenses,Faridabad,28.419252,77.332803,25-02-2023,08:56:25,Town Center,4,No
1493,Cyber Crime,Faridabad,28.398913,77.318077,24-11-2024,21:54:47,Municipal Area,3,Yes
1494,Drug Offenses,Faridabad,28.401598,77.344817,02-07-2023,16:58:43,Town Center,4,No
1495,POCSO Cases,Faridabad,28.424446,77.301215,30-07-2024,17:19:21,Town Center,5,Yes
1496,Auto Theft,Faridabad,28.427281,77.304732,17-09-2024,21:41:08,Municipal Area,3,Yes
1497,Drug Offenses,Faridabad,28.398999,77.34572,30-05-2024,02:19:22,Peripheral Zone,5,Yes
1498,Gambling,Faridabad,28.416407,77.325825,20-02-2023,15:04:50,Town Center,2,No
1499,Criminal Breach of Trust,Faridabad,28.407811,77.338822,17-04-2023,09:21:44,Town Center,1,No
1500,Drug Offenses,Ghaziabad,28.697653,77.44817,07-02-2024,05:27:53,Peripheral Zone,4,Yes
1501,Arson,Ghaziabad,28.687362,77.460584,31-05-2024,06:30:44,Municipal Area,4,Yes
1502,POCSO Cases,Ghaziabad,28.650923,77.479846,14-01-2024,19:32:31,Municipal Area,5,Yes
1503,Gambling,Ghaziabad,28.643109,77.459093,13-05-2023,23:31:30,Municipal Area,2,No
1504,Drug Offenses,Ghaziabad,28.65116,77.476159,23-08-2023,19:21:34,Town Center,4,Yes
1505,Theft,Ghaziabad,28.660507,77.439268,24-02-2024,18:14:55,Municipal Area,2,Yes
1506,Arson,Ghaziabad,28.684052,77.463621,26-02-2024,21:23:38,Town Center,5,Yes
1507,Drug Offenses,Ghaziabad,28.648047,77.433425,19-04-2024,04:00:23,Town Center,3,No
1508,Arson,Ghaziabad,28.644051,77.478485,24-12-2024,09:40:42,Town Center,5,Yes
1509,Cyber Crime,Ghaziabad,28.683408,77.454595,02-07-2023,17:43:04,Peripheral Zone,3,No
1510,Drug Offenses,Gwalior,26.235803,78.196831,17-11-2023,20:02:58,Peripheral Zone,4,Yes
1511,Arson,Gwalior,26.218715,78.196226,25-12-2023,00:03:50,Municipal Area,5,No
1512,POCSO Cases,Gwalior,26.222943,78.179602,26-12-2023,20:12:33,Municipal Area,5,Yes
1513,POCSO Cases,Gwalior,26.245987,78.176706,22-03-2023,04:34:57,Peripheral Zone,5,Yes
1514,Cyber Crime,Gwalior,26.205411,78.177147,20-06-2024,15:00:19,Town Center,3,No
1515,Cheating,Gwalior,26.207127,78.166649,24-03-2024,12:02:22,Town Center,3,No
1516,Criminal Breach of Trust,Gwalior,26.206989,78.17115,24-10-2023,14:36:26,Municipal Area,1,No
1517,Riots,Gwalior,26.208446,78.175971,25-05-2024,12:25:05,Town Center,4,Yes
1518,Auto Theft,Gwalior,26.225625,78.206224,12-02-2024,21:37:21,Municipal Area,4,Yes
1519,Hurt,Gwalior,26.21782,78.153032,30-06-2024,00:17:23,Municipal Area,1,No
1520,Hurt,Hyderabad,17.365988,78.491247,12-10-2023,01:26:28,Municipal Area,3,No
1521,Auto Theft,Hyderabad,17.405608,78.472201,26-05-2024,15:13:12,Town Center,3,Yes
1522,Counterfeiting,Hyderabad,17.365997,78.485659,04-07-2023,02:02:45,Town Center,3,No
1523,Criminal Breach of Trust,Hyderabad,17.359815,78.51047,17-11-2024,21:28:30,Municipal Area,1,No
1524,Drug Offenses,Hyderabad,17.379911,78.493221,07-01-2023,15:53:08,Peripheral Zone,3,Yes
1525,Murder,Hyderabad,17.396073,78.470789,11-07-2023,20:51:20,Peripheral Zone,5,Yes
1526,Sexual Harassment,Hyderabad,17.393442,78.491027,20-11-2023,11:35:23,Peripheral Zone,4,No
1527,Hurt,Hyderabad,17.358368,78.512766,17-09-2023,10:28:15,Peripheral Zone,1,No
1528,Drug Offenses,Hyderabad,17.36107,78.459165,24-03-2024,11:14:49,Town Center,4,Yes
1529,POCSO Cases,Hyderabad,17.36827,78.5026,08-08-2023,09:54:41,Peripheral Zone,5,Yes
1530,Arson,Hyderabad,17.412297,78.461874,10-10-2024,10:59:19,Peripheral Zone,4,Yes
1531,Counterfeiting,Hyderabad,17.411705,78.477542,18-09-2023,16:44:00,Peripheral Zone,2,No
1532,Theft,Hyderabad,17.410438,78.493916,21-02-2023,16:50:24,Town Center,3,No
1533,Sexual Harassment,Hyderabad,17.365994,78.50449,21-09-2023,00:54:48,Peripheral Zone,3,Yes
1534,Auto Theft,Hyderabad,17.378063,78.512539,07-08-2024,22:33:55,Town Center,2,No
1535,Riots,Hyderabad,17.364458,78.458068,02-08-2024,06:41:32,Peripheral Zone,5,Yes
1536,Sexual Harassment,Hyderabad,17.365632,78.498107,19-05-2023,23:45:10,Town Center,4,Yes
1537,Riots,Hyderabad,17.397155,78.494676,01-04-2024,08:58:18,Municipal Area,4,Yes
1538,Sexual Harassment,Hyderabad,17.361432,78.475742,15-02-2024,11:53:25,Town Center,4,Yes
1539,POCSO Cases,Hyderabad,17.373619,78.484991,20-04-2024,06:56:55,Town Center,5,Yes
1540,POCSO Cases,Hyderabad,17.396357,78.479237,19-04-2024,09:44:28,Town Center,4,Yes
1541,Burglary,Hyderabad,17.372001,78.49481,01-07-2023,19:26:34,Peripheral Zone,3,No
1542,Theft,Hyderabad,17.384371,78.456886,01-12-2024,05:35:30,Municipal Area,2,No
1543,Riots,Hyderabad,17.41218,78.487657,16-12-2023,02:19:32,Municipal Area,4,Yes
1544,Hurt,Indore,22.740592,75.845736,10-09-2024,03:01:02,Peripheral Zone,2,No
1545,POCSO Cases,Indore,22.701882,75.867379,22-02-2024,18:08:14,Town Center,4,Yes
1546,Arson,Indore,22.702621,75.838566,10-07-2024,04:14:40,Peripheral Zone,5,Yes
1547,Counterfeiting,Indore,22.692241,75.861487,02-05-2023,12:30:34,Town Center,2,Yes
1548,Arson,Indore,22.706566,75.839196,13-07-2024,03:42:06,Peripheral Zone,4,Yes
1549,Sexual Harassment,Indore,22.694461,75.860776,20-05-2023,22:25:29,Peripheral Zone,4,No
1550,Auto Theft,Indore,22.740845,75.846377,23-07-2023,05:24:03,Town Center,3,No
1551,Theft,Indore,22.727773,75.884932,15-02-2024,15:09:27,Town Center,2,No
1552,Counterfeiting,Indore,22.69142,75.85896,27-01-2024,03:51:56,Municipal Area,3,No
1553,Sexual Harassment,Indore,22.733755,75.842003,04-12-2023,10:30:15,Town Center,4,Yes
1554,Hurt,Indore,22.734735,75.835912,13-01-2024,22:14:41,Municipal Area,2,No
1555,Hurt,Indore,22.744029,75.84438,06-03-2023,03:10:32,Municipal Area,2,Yes
1556,Criminal Breach of Trust,Indore,22.729407,75.887657,02-06-2024,07:50:23,Municipal Area,1,No
1557,Criminal Breach of Trust,Indore,22.71222,75.863959,29-12-2023,21:50:46,Peripheral Zone,3,No
1558,Drug Offenses,Indore,22.747373,75.84663,09-04-2023,21:52:24,Municipal Area,3,Yes
1559,Cheating,Indore,22.721858,75.875887,23-10-2024,06:32:36,Peripheral Zone,1,Yes
1560,Cyber Crime,Indore,22.709416,75.840148,18-03-2023,08:51:08,Municipal Area,4,Yes
1561,Riots,Indore,22.714523,75.869542,17-07-2024,16:31:25,Municipal Area,4,No
1562,Hurt,Indore,22.71074,75.828007,08-05-2023,03:48:36,Peripheral Zone,3,Yes
1563,Arson,Indore,22.730634,75.847423,05-06-2023,01:22:28,Town Center,5,Yes
1564,POCSO Cases,Jabalpur,23.157807,79.91952,01-04-2024,05:38:13,Town Center,5,Yes
1565,Gambling,Jabalpur,23.174423,79.952907,11-09-2024,15:44:15,Peripheral Zone,1,Yes
1566,Theft,Jabalpur,23.143714,79.947801,17-03-2023,13:49:08,Town Center,2,No
1567,Criminal Breach of Trust,Jabalpur,23.162386,79.917837,09-03-2023,18:58:31,Peripheral Zone,2,No
1568,Hurt,Jabalpur,23.142524,79.954332,18-12-2023,07:48:02,Town Center,3,No
1569,Sexual Harassment,Jabalpur,23.17538,79.913031,11-01-2024,23:29:48,Municipal Area,4,No
1570,POCSO Cases,Jabalpur,23.148986,79.903978,01-02-2023,08:56:33,Town Center,4,Yes
1571,Riots,Jabalpur,23.189235,79.912542,28-01-2024,13:07:22,Peripheral Zone,3,No
1572,Theft,Jabalpur,23.178729,79.922123,10-06-2023,13:33:48,Town Center,2,No
1573,Drug Offenses,Jaipur,26.917307,75.812936,10-05-2024,16:45:52,Bus Stand Area,4,Yes
1574,Sexual Harassment,Jaipur,26.937038,75.806076,10-05-2024,19:34:10,Bus Stand Area,4,Yes
1575,Attempt to Murder,Jaipur,26.931656,75.813472,06-01-2024,12:41:02,Old City,4,No
1576,Arson,Jaipur,26.924958,75.765806,11-09-2024,08:12:57,Old City,4,No
1577,Drug Offenses,Jaipur,26.91013,75.797368,02-05-2023,23:51:54,Old City,4,Yes
1578,Cyber Crime,Jaipur,26.915747,75.777342,04-06-2023,04:13:33,New Township,3,No
1579,Criminal Breach of Trust,Jaipur,26.93952,75.786054,14-11-2023,11:16:36,Railway Colony,2,No
1580,Attempt to Murder,Jaipur,26.910444,75.806732,02-01-2023,05:23:10,Old City,4,Yes
1581,Attempt to Murder,Jaipur,26.896393,75.795808,30-10-2023,11:12:17,Bus Stand Area,5,Yes
1582,Burglary,Jaipur,26.919503,75.75879,26-01-2024,15:37:58,Old City,3,No
1583,Riots,Jaipur,26.92688,75.775314,16-02-2024,20:36:21,Bus Stand Area,5,Yes
1584,Arson,Jaipur,26.914141,75.795865,08-02-2023,19:33:08,Railway Colony,4,Yes
1585,Cyber Crime,Jaipur,26.887104,75.80356,09-12-2024,13:07:39,Bus Stand Area,4,No
1586,Drug Offenses,Jaipur,26.905069,75.786951,18-09-2024,15:57:08,New Township,4,Yes
1587,Sexual Harassment,Jaipur,26.883479,75.80274,28-03-2024,23:44:53,Railway Colony,4,No
1588,Gambling,Jaipur,26.905346,75.815668,13-01-2023,16:50:45,City Center,2,No
1589,Arson,Jaipur,26.903165,75.815013,18-04-2024,13:45:02,Bus Stand Area,5,Yes
1590,Hurt,Jaipur,26.891043,75.763951,12-03-2024,12:49:25,New Township,1,No
1591,Cyber Crime,Jaipur,26.910174,75.78923,27-02-2023,22:58:12,New Township,3,Yes
1592,Criminal Breach of Trust,Jaipur,26.929522,75.780202,26-06-2023,00:10:21,Bus Stand Area,1,No
1593,Burglary,Jaipur,26.888571,75.776369,16-11-2024,09:53:54,Railway Colony,3,No
1594,Auto Theft,Jaipur,26.938688,75.764567,25-04-2024,15:05:14,New Township,4,No
1595,Hurt,Jaipur,26.934737,75.777006,27-01-2023,08:05:53,New Township,1,No
1596,Robbery,Jaipur,26.913513,75.795049,08-03-2024,10:02:26,City Center,3,No
1597,Robbery,Jaipur,26.884097,75.790479,24-11-2023,20:59:50,New Township,4,Yes
1598,Sexual Harassment,Jaipur,26.936892,75.763141,09-02-2024,02:59:23,Old City,4,Yes
1599,Gambling,Jaipur,26.919612,75.803631,03-01-2024,20:42:41,New Township,1,No
1600,Criminal Breach of Trust,Jaipur,26.905751,75.816091,06-12-2023,17:03:51,Old City,3,Yes
1601,Gambling,Jaipur,26.913437,75.814065,02-03-2023,09:12:07,Bus Stand Area,2,No
1602,Auto Theft,Jaipur,26.8928,75.797814,09-10-2023,19:26:26,Bus Stand Area,2,No
1603,Sexual Harassment,Jaipur,26.905523,75.808104,11-02-2024,19:48:51,New Township,3,No
1604,Drug Offenses,Jaipur,26.898167,75.758607,02-09-2023,11:11:47,Railway Colony,4,Yes
1605,Auto Theft,Jaipur,26.901058,75.811981,12-07-2023,05:25:27,Railway Colony,3,No
1606,Kidnapping,Jamshedpur,22.830171,86.19577,10-06-2023,01:40:10,Municipal Area,5,Yes
1607,Drug Offenses,Jamshedpur,22.775022,86.181295,22-04-2024,04:44:13,Town Center,4,Yes
1608,Counterfeiting,Jodhpur,26.226785,73.023835,04-02-2023,16:37:34,Municipal Area,3,No
1609,Hurt,Jodhpur,26.215347,73.014313,23-02-2023,23:53:38,Municipal Area,1,No
1610,Gambling,Jodhpur,26.226664,72.998499,20-08-2024,15:53:27,Peripheral Zone,1,No
1611,POCSO Cases,Jodhpur,26.217154,73.003681,24-05-2024,08:50:21,Peripheral Zone,5,Yes
1612,Criminal Breach of Trust,Jodhpur,26.21937,73.0447,13-11-2024,22:55:14,Municipal Area,2,No
1613,Kidnapping,Jodhpur,26.258558,73.024009,18-12-2024,13:37:23,Town Center,4,Yes
1614,Murder,Jodhpur,26.23418,73.043681,18-06-2024,07:50:17,Peripheral Zone,4,Yes
1615,Gambling,Jodhpur,26.253746,73.000264,07-06-2023,15:17:45,Peripheral Zone,1,No
1616,Theft,Kannur,11.864494,75.371186,14-02-2024,17:51:05,Peripheral Zone,1,No
1617,Cyber Crime,Kannur,11.894479,75.388023,07-11-2023,03:02:19,Municipal Area,4,No
1618,Cyber Crime,Kannur,11.901397,75.386636,06-07-2023,14:14:57,Peripheral Zone,3,No
1619,Cyber Crime,Kannur,11.883356,75.391125,10-08-2024,20:46:32,Peripheral Zone,3,No
1620,Arson,Kanpur,26.447149,80.305317,05-12-2023,12:41:01,Town Center,4,No
1621,Drug Offenses,Kanpur,26.430161,80.321805,06-11-2023,06:28:37,Town Center,4,Yes
1622,Gambling,Kanpur,26.460217,80.306208,17-11-2023,03:03:23,Peripheral Zone,1,No
1623,Hurt,Kanpur,26.451077,80.323883,23-09-2023,08:52:50,Peripheral Zone,3,No
1624,Burglary,Kanpur,26.440509,80.312948,11-04-2024,02:26:49,Municipal Area,3,No
1625,POCSO Cases,Kanpur,26.444028,80.320853,08-06-2024,18:26:28,Peripheral Zone,5,Yes
1626,Cyber Crime,Kanpur,26.462658,80.313846,11-11-2024,16:56:21,Town Center,3,No
1627,POCSO Cases,Kanpur,26.427609,80.30469,26-04-2024,16:44:09,Town Center,5,Yes
1628,POCSO Cases,Kanpur,26.453121,80.358909,28-08-2023,08:01:38,Peripheral Zone,5,Yes
1629,Auto Theft,Kanpur,26.446796,80.347823,23-04-2024,07:07:40,Peripheral Zone,3,No
1630,Hurt,Kanpur,26.442847,80.311943,06-07-2024,14:29:11,Town Center,2,No
1631,Auto Theft,Kanpur,26.445904,80.307799,24-10-2024,03:24:45,Town Center,2,No
1632,Cheating,Kochi,9.929159,76.248917,19-11-2023,02:24:00,Town Center,2,No
1633,Criminal Breach of Trust,Kochi,9.953634,76.27992,07-07-2024,07:59:25,Town Center,2,No
1634,Gambling,Kochi,9.938525,76.273796,11-04-2024,07:02:24,Municipal Area,1,No
1635,Criminal Breach of Trust,Kochi,9.931293,76.280733,27-05-2024,07:27:44,Municipal Area,1,No
1636,Drug Offenses,Kochi,9.940475,76.259343,28-11-2023,21:37:47,Town Center,4,Yes
1637,Sexual Harassment,Kochi,9.901721,76.26817,30-01-2024,03:07:15,Town Center,5,Yes
1638,Criminal Breach of Trust,Kochi,9.920929,76.244276,26-01-2023,21:12:11,Municipal Area,2,No
1639,Burglary,Kochi,9.903217,76.281257,10-03-2023,06:16:06,Peripheral Zone,4,Yes
1640,Burglary,Kochi,9.919258,76.258866,10-03-2023,04:44:43,Peripheral Zone,3,No
1641,Arson,Kochi,9.949733,76.286118,30-05-2023,16:46:41,Peripheral Zone,3,No
1642,Hurt,Kochi,9.931105,76.255751,13-04-2024,03:48:38,Peripheral Zone,2,Yes
1643,Criminal Breach of Trust,Kochi,9.953046,76.238265,16-08-2023,22:06:53,Municipal Area,2,No
1644,Sexual Harassment,Kochi,9.904458,76.282907,21-06-2023,19:19:37,Municipal Area,4,Yes
1645,Sexual Harassment,Kochi,9.909568,76.248152,20-06-2023,11:31:45,Peripheral Zone,4,Yes
1646,Hurt,Kochi,9.910529,76.286793,12-10-2024,21:18:53,Municipal Area,1,Yes
1647,Drug Offenses,Kochi,9.959279,76.278923,17-08-2024,09:36:19,Municipal Area,4,Yes
1648,Cyber Crime,Kochi,9.942667,76.263917,26-04-2023,03:20:57,Town Center,4,Yes
1649,Auto Theft,Kochi,9.936434,76.277468,23-01-2023,13:43:25,Municipal Area,2,No
1650,Cyber Crime,Kochi,9.908899,76.244083,03-10-2023,20:52:36,Town Center,4,No
1651,Criminal Breach of Trust,Kochi,9.92723,76.278987,01-03-2024,04:33:41,Town Center,1,No
1652,Burglary,Kochi,9.901485,76.253821,04-04-2024,12:04:23,Town Center,3,No
1653,Theft,Kochi,9.908071,76.275909,22-09-2024,07:01:02,Town Center,2,No
1654,Counterfeiting,Kochi,9.92237,76.264723,29-04-2023,18:26:11,Municipal Area,3,No
1655,POCSO Cases,Kochi,9.929378,76.273228,23-10-2023,16:41:50,Municipal Area,5,Yes
1656,Criminal Breach of Trust,Kochi,9.948438,76.281765,05-05-2024,05:17:24,Town Center,3,No
1657,Criminal Breach of Trust,Kochi,9.927472,76.237516,21-11-2024,07:30:33,Town Center,2,No
1658,Counterfeiting,Kochi,9.954326,76.281903,25-04-2024,23:09:32,Peripheral Zone,3,No
1659,Sexual Harassment,Kochi,9.943104,76.269683,22-12-2024,20:21:31,Town Center,4,Yes
1660,Cheating,Kolkata,22.569317,88.382044,30-11-2024,00:59:54,Market Area,1,No
1661,Cyber Crime,Kolkata,22.556299,88.390122,11-06-2023,09:01:12,Downtown,3,No
1662,Criminal Breach of Trust,Kolkata,22.58213,88.341053,19-02-2024,11:08:21,Suburb,2,Yes
1663,Arson,Kolkata,22.565834,88.371035,20-05-2023,07:48:11,Market Area,3,Yes
1664,Criminal Breach of Trust,Kolkata,22.588765,88.376619,22-05-2024,07:47:59,Commercial District,2,Yes
1665,Gambling,Kolkata,22.58483,88.348927,20-04-2023,04:33:28,Suburb,1,No
1666,Drug Offenses,Kolkata,22.584561,88.386366,18-12-2023,17:54:01,Commercial District,5,Yes
1667,Gambling,Kolkata,22.584672,88.381428,06-01-2024,15:11:31,Downtown,1,No
1668,Riots,Kolkata,22.550578,88.348945,16-08-2023,01:30:20,Commercial District,3,Yes
1669,Riots,Kolkata,22.56907,88.336124,11-11-2024,15:37:39,Downtown,5,Yes
1670,Theft,Kolkata,22.57052,88.353054,11-01-2024,05:21:52,Commercial District,2,No
1671,Cheating,Kolkata,22.557816,88.347357,07-05-2024,05:22:06,Suburb,2,Yes
1672,Cyber Crime,Kollam,8.903596,76.639534,03-10-2023,01:20:41,Town Center,3,No
1673,Riots,Kollam,8.89355,76.625438,17-11-2024,14:23:38,Town Center,3,No
1674,Hurt,Kollam,8.885511,76.614385,01-03-2023,18:51:51,Town Center,2,Yes
1675,Hurt,Kollam,8.890006,76.62689,30-10-2024,22:06:59,Municipal Area,2,No
1676,Hurt,Kollam,8.872577,76.642119,10-06-2024,09:38:37,Municipal Area,2,No
1677,Arson,Kollam,8.871893,76.643516,27-01-2024,13:28:18,Municipal Area,4,No
1678,Drug Offenses,Kollam,8.90208,76.5875,18-12-2023,05:14:01,Municipal Area,4,No
1679,Auto Theft,Kollam,8.87035,76.606537,12-06-2023,20:34:28,Town Center,4,Yes
1680,Theft,Kollam,8.867016,76.616802,19-06-2024,18:57:47,Peripheral Zone,1,No
1681,POCSO Cases,Kollam,8.904226,76.601768,08-11-2023,13:13:55,Municipal Area,5,Yes
1682,Arson,Kollam,8.891046,76.634424,26-07-2024,15:55:09,Town Center,4,Yes
1683,Cheating,Kollam,8.910734,76.642228,30-04-2024,22:44:11,Town Center,2,Yes
1684,POCSO Cases,Kota,25.187567,75.836773,13-09-2024,15:00:06,Town Center,4,Yes
1685,Hurt,Kota,25.196746,75.867484,02-06-2024,09:49:44,Municipal Area,2,No
1686,Burglary,Kota,25.224199,75.849482,12-08-2024,19:48:34,Peripheral Zone,3,No
1687,Arson,Kota,25.222016,75.862446,12-12-2023,11:23:43,Peripheral Zone,4,Yes
1688,Arson,Kota,25.23066,75.865373,30-04-2024,00:23:21,Peripheral Zone,4,Yes
1689,Arson,Kota,25.23925,75.881028,28-05-2024,04:16:14,Town Center,4,Yes
1690,Cheating,Kozhikode,11.238372,75.772492,15-06-2023,20:35:09,Town Center,1,No
1691,Sexual Harassment,Kozhikode,11.252586,75.766135,23-05-2024,04:43:33,Town Center,4,No
1692,Riots,Kozhikode,11.24888,75.795875,18-09-2023,00:02:52,Municipal Area,4,No
1693,Arson,Kozhikode,11.27547,75.769716,03-01-2024,05:00:12,Municipal Area,3,No
1694,Auto Theft,Kozhikode,11.257386,75.789463,15-09-2024,02:27:58,Town Center,3,No
1695,Cyber Crime,Kozhikode,11.254011,75.75096,18-01-2023,00:54:59,Peripheral Zone,3,No
1696,Criminal Breach of Trust,Kozhikode,11.263168,75.795733,18-08-2024,23:38:55,Peripheral Zone,2,No
1697,Counterfeiting,Kozhikode,11.2393,75.795656,22-04-2023,21:43:57,Town Center,2,No
