Crime_ID,Crime_Type,Location,Latitude,Longitude,Date,Time,Area,Severity,Arrest_Made
CRM-01408,Vandalism,Industrial District,33.999019,-118.223871,2024-06-20,19:03,Industrial,Low,0
CRM-01409,Robbery,Industrial District,34.009382,-118.221257,2025-04-05,05:46,Transit Station,High,0
CRM-01410,Theft,Industrial District,34.013010,-118.232720,2024-08-31,00:54,Industrial,Medium,0
CRM-01411,Theft,Parkside,34.097370,-118.199574,2024-03-30,17:34,School Zone,High,1
CRM-01412,Shoplifting,Industrial District,34.021991,-118.230023,2024-09-03,15:55,Industrial,Low,1
CRM-01413,Assault,Uptown,34.081932,-118.290342,2025-03-31,23:33,Commercial,High,1
CRM-01414,Theft,Suburbs,34.121968,-118.179449,2025-08-03,23:12,School Zone,Medium,0
CRM-01415,Shoplifting,Uptown,34.094037,-118.283233,2025-06-30,05:37,Park,Medium,0
CRM-01416,Theft,Downtown,34.050889,-118.241629,2026-04-10,00:00,Nightclub District,Medium,1
CRM-01417,Shoplifting,Uptown,34.078036,-118.289783,2024-10-21,16:30,Park,Low,1
CRM-01418,Theft,Eastside,34.037189,-118.193073,2024-07-05,19:31,Commercial,Medium,0
CRM-01419,Drug Offense,Industrial District,34.013800,-118.220823,2024-03-27,18:33,Transit Station,Medium,1
CRM-01420,Theft,Eastside,34.022968,-118.187939,2024-03-28,02:53,Residential,Medium,0
CRM-01421,Shoplifting,Eastside,34.038899,-118.192977,2025-04-28,23:32,Commercial,Low,0
CRM-01422,Fraud,Eastside,34.019564,-118.188673,2024-02-20,14:45,Commercial,Medium,1
CRM-01423,Shoplifting,Harbor Area,33.732701,-118.266074,2026-05-18,20:20,Transit Station,Low,1
CRM-01424,Drug Offense,Harbor Area,33.733869,-118.243147,2024-01-07,06:01,Industrial,Medium,1
CRM-01425,Theft,Industrial District,34.009919,-118.226580,2025-12-05,20:53,Industrial,Medium,0
CRM-01426,Shoplifting,Westside,34.035134,-118.349349,2024-03-24,14:07,Commercial,Low,1
CRM-01427,Robbery,Harbor Area,33.745002,-118.263971,2024-05-10,08:19,Transit Station,High,0
CRM-01428,Theft,Eastside,34.028974,-118.212545,2025-09-11,18:44,Industrial,High,0
CRM-01429,Shoplifting,Uptown,34.078831,-118.283776,2025-02-02,04:22,Commercial,Low,0
CRM-01430,Drug Offense,Westside,34.039792,-118.345538,2024-08-02,04:22,Transit Station,High,1
CRM-01431,Shoplifting,Parkside,34.086349,-118.199534,2025-05-12,11:23,Residential,Low,1
CRM-01432,Assault,Eastside,34.042996,-118.200433,2025-03-13,02:48,Industrial,High,1
CRM-01433,Vandalism,Westside,34.039539,-118.359144,2024-04-14,07:51,Residential,Low,0
CRM-01434,Robbery,Downtown,34.056274,-118.229112,2024-07-04,13:30,Nightclub District,High,1
CRM-01435,Assault,Parkside,34.098109,-118.214590,2026-03-17,02:40,Residential,High,1
CRM-01436,Fraud,Harbor Area,33.755002,-118.267187,2026-05-26,13:46,Transit Station,Medium,0
CRM-01437,Theft,Parkside,34.099126,-118.191624,2025-07-19,02:08,School Zone,Medium,0
CRM-01438,Burglary,Westside,34.039843,-118.356157,2024-06-06,21:17,Residential,Medium,0
CRM-01439,Assault,Uptown,34.087085,-118.292836,2024-08-10,03:46,Park,High,1
CRM-01440,Assault,Downtown,34.039594,-118.236492,2025-02-23,16:30,Transit Station,High,1
CRM-01441,Burglary,Industrial District,34.022786,-118.222187,2024-04-18,14:21,Transit Station,Medium,0
CRM-01442,Robbery,Suburbs,34.118135,-118.198071,2024-12-17,16:23,Residential,High,0
CRM-01443,Vandalism,Suburbs,34.117450,-118.201888,2024-05-05,15:00,Park,Low,0
CRM-01444,Theft,Harbor Area,33.754150,-118.263558,2026-02-04,09:20,Commercial,High,0
CRM-01445,Fraud,Industrial District,34.006815,-118.227566,2025-07-22,08:19,Transit Station,Low,0
CRM-01446,Shoplifting,Harbor Area,33.738496,-118.269393,2026-02-25,15:29,Industrial,Low,0
CRM-01447,Theft,Parkside,34.077484,-118.196014,2026-04-01,12:31,School Zone,High,0
CRM-01448,Robbery,Harbor Area,33.744524,-118.270325,2025-06-26,17:15,Transit Station,High,1
CRM-01449,Vandalism,Harbor Area,33.733832,-118.260466,2025-12-02,05:48,Industrial,Low,0
CRM-01450,Assault,Suburbs,34.121131,-118.175948,2024-06-09,01:36,Park,High,1
CRM-01451,Theft,Westside,34.035817,-118.343679,2024-12-22,12:21,Commercial,Low,0
CRM-01452,Vandalism,Downtown,34.055010,-118.230656,2024-07-10,21:31,Commercial,Low,0
CRM-01453,Assault,Eastside,34.035422,-118.180748,2024-02-16,02:22,Commercial,High,0
CRM-01454,Assault,Suburbs,34.125746,-118.175208,2025-08-28,04:46,Park,High,1
CRM-01455,Vandalism,Uptown,34.084570,-118.282529,2026-03-12,19:38,Park,Low,0
CRM-01456,Fraud,Industrial District,34.011014,-118.226683,2024-04-17,14:15,Transit Station,Low,0
CRM-01457,Assault,Industrial District,34.019494,-118.229432,2026-05-02,02:59,Industrial,High,1
CRM-01458,Burglary,Downtown,34.047691,-118.248015,2025-03-29,08:34,Nightclub District,Medium,0
CRM-01459,Assault,Uptown,34.085574,-118.275272,2024-05-10,18:13,Park,High,1
CRM-01460,Robbery,Uptown,34.083913,-118.290832,2025-10-26,12:48,Park,High,0
CRM-01461,Burglary,Eastside,34.056245,-118.204078,2025-09-02,09:36,Industrial,Medium,0
CRM-01462,Fraud,Harbor Area,33.738696,-118.263183,2025-04-26,17:56,Commercial,Low,0
CRM-01463,Robbery,Westside,34.048427,-118.354630,2026-04-06,04:41,Transit Station,High,0
CRM-01464,Theft,Parkside,34.092205,-118.223644,2024-04-04,08:18,School Zone,High,0
CRM-01465,Theft,Downtown,34.050097,-118.254742,2024-11-06,21:41,Transit Station,High,0
CRM-01466,Vandalism,Industrial District,34.004160,-118.217395,2025-04-07,14:08,Industrial,Low,0
CRM-01467,Vandalism,Industrial District,34.001275,-118.218431,2025-05-21,12:51,Industrial,Low,0
CRM-01468,Burglary,Industrial District,34.003681,-118.227379,2025-10-23,15:50,Industrial,Medium,1
CRM-01469,Fraud,Harbor Area,33.733086,-118.268697,2024-08-08,18:48,Commercial,Medium,1
CRM-01470,Theft,Westside,34.040651,-118.346506,2025-03-12,00:16,Residential,Medium,0
CRM-01471,Theft,Eastside,34.030624,-118.199559,2025-02-13,01:14,Residential,Medium,1
CRM-01472,Assault,Eastside,34.032026,-118.188473,2025-07-04,03:10,Commercial,High,1
CRM-01473,Assault,Uptown,34.087459,-118.291115,2024-01-29,06:23,Residential,Medium,0
CRM-01474,Fraud,Downtown,34.059908,-118.243941,2025-05-02,22:58,Transit Station,Low,0
CRM-01475,Drug Offense,Harbor Area,33.744022,-118.264388,2025-01-12,10:02,Transit Station,Medium,1
CRM-01476,Drug Offense,Downtown,34.056254,-118.249774,2024-12-26,13:30,Transit Station,Medium,1
CRM-01477,Vandalism,Parkside,34.097325,-118.217980,2025-10-06,22:50,Residential,Low,0
CRM-01478,Burglary,Industrial District,34.018150,-118.228687,2024-07-12,09:18,Transit Station,Medium,0
CRM-01479,Vandalism,Harbor Area,33.738757,-118.280026,2024-07-03,04:40,Commercial,Low,1
CRM-01480,Robbery,Uptown,34.079222,-118.279526,2026-05-29,00:56,Commercial,Medium,0
CRM-01481,Vandalism,Harbor Area,33.733656,-118.260510,2025-09-01,21:21,Commercial,Medium,1
CRM-01482,Assault,Uptown,34.085284,-118.283261,2026-01-31,00:27,Residential,High,1
CRM-01483,Fraud,Eastside,34.029357,-118.202650,2025-07-18,09:44,Commercial,Low,1
CRM-01484,Burglary,Uptown,34.081744,-118.283535,2024-02-03,04:20,Commercial,Medium,0
CRM-01485,Vandalism,Westside,34.034388,-118.339733,2024-01-11,07:50,Transit Station,Low,0
CRM-01486,Burglary,Eastside,34.026143,-118.195483,2025-11-17,14:08,Industrial,Medium,0
CRM-01487,Vandalism,Industrial District,34.019649,-118.212040,2026-01-04,21:28,Industrial,Low,0
CRM-01488,Vandalism,Downtown,34.066086,-118.243597,2025-12-04,07:49,Commercial,Low,1
CRM-01489,Assault,Suburbs,34.119512,-118.197736,2024-05-16,15:34,Residential,High,1
CRM-01490,Shoplifting,Parkside,34.098079,-118.200893,2024-10-05,17:13,Residential,Low,1
CRM-01491,Assault,Industrial District,34.027961,-118.222496,2024-12-22,03:13,Industrial,High,0
CRM-01492,Robbery,Industrial District,34.004181,-118.226627,2026-03-11,11:06,Industrial,High,0
CRM-01493,Theft,Downtown,34.050959,-118.236110,2025-04-24,01:51,Commercial,Medium,0
CRM-01494,Theft,Harbor Area,33.749894,-118.265954,2024-01-30,02:51,Transit Station,Medium,0
CRM-01495,Assault,Downtown,34.053427,-118.246540,2026-02-23,01:34,Commercial,High,0
CRM-01496,Assault,Uptown,34.078577,-118.297822,2025-04-09,00:10,Residential,High,0
CRM-01497,Shoplifting,Suburbs,34.113800,-118.193979,2026-03-25,08:44,School Zone,Low,0
CRM-01498,Theft,Uptown,34.080627,-118.279435,2026-01-25,02:12,Commercial,High,1
CRM-01499,Theft,Uptown,34.080474,-118.282604,2026-02-07,03:01,Park,High,0
CRM-01500,Theft,Westside,34.035242,-118.348122,2025-09-19,02:04,Transit Station,Medium,0
CRM-01501,Shoplifting,Eastside,34.039114,-118.198794,2024-08-05,11:21,Commercial,Low,0
CRM-01502,Vandalism,Suburbs,34.130440,-118.187193,2024-01-17,05:22,School Zone,Low,0
CRM-01503,Theft,Industrial District,34.021108,-118.226942,2024-01-03,16:21,Industrial,Medium,0
CRM-01504,Robbery,Harbor Area,33.731550,-118.263949,2024-05-20,02:57,Industrial,High,1
CRM-01505,Vandalism,Westside,34.056593,-118.361516,2025-02-12,08:18,Commercial,Low,0
CRM-01506,Theft,Parkside,34.087556,-118.200595,2024-07-27,13:59,School Zone,High,0
CRM-01507,Assault,Uptown,34.079044,-118.281335,2024-04-20,10:21,Park,High,1
CRM-01508,Theft,Eastside,34.030679,-118.203540,2025-06-08,18:13,Residential,Medium,0
CRM-01509,Theft,Uptown,34.083884,-118.274537,2025-01-11,07:01,Park,High,0
CRM-01510,Assault,Eastside,34.024869,-118.185740,2024-01-23,07:06,Commercial,High,1
CRM-01511,Drug Offense,Uptown,34.085526,-118.280045,2024-09-24,15:42,Residential,Low,1
CRM-01512,Fraud,Suburbs,34.132515,-118.177384,2026-03-26,16:42,Park,Medium,0
CRM-01513,Drug Offense,Eastside,34.031182,-118.180900,2026-05-23,17:08,Industrial,Medium,1
CRM-01514,Drug Offense,Westside,34.043233,-118.335224,2024-09-07,13:12,Transit Station,High,1
CRM-01515,Shoplifting,Suburbs,34.122981,-118.182182,2024-02-29,08:05,Park,Low,1
CRM-01516,Robbery,Eastside,34.041813,-118.189786,2025-04-05,21:15,Commercial,High,0
CRM-01517,Robbery,Suburbs,34.118238,-118.187923,2024-10-19,02:08,School Zone,High,0
CRM-01518,Theft,Eastside,34.043258,-118.186878,2025-06-25,05:30,Industrial,Medium,1
CRM-01519,Theft,Downtown,34.061777,-118.248376,2026-03-11,11:49,Commercial,Medium,0
CRM-01520,Theft,Harbor Area,33.739542,-118.252970,2025-04-23,20:56,Industrial,Medium,1
CRM-01521,Theft,Westside,34.042900,-118.353575,2025-03-08,15:20,Transit Station,Medium,0
CRM-01522,Vandalism,Eastside,34.041939,-118.193836,2025-12-26,04:45,Commercial,Medium,0
CRM-01523,Shoplifting,Eastside,34.019724,-118.184760,2024-11-29,09:38,Commercial,Medium,0
CRM-01524,Vandalism,Suburbs,34.132610,-118.177510,2026-05-20,14:19,School Zone,Low,0
CRM-01525,Vandalism,Industrial District,34.014060,-118.218456,2025-01-03,13:42,Transit Station,Medium,0
CRM-01526,Drug Offense,Uptown,34.077335,-118.289480,2025-07-11,07:39,Park,Medium,1
CRM-01527,Drug Offense,Suburbs,34.126758,-118.179806,2024-11-08,12:47,Park,Medium,1
CRM-01528,Assault,Eastside,34.019289,-118.192247,2025-09-06,00:22,Residential,High,0
CRM-01529,Robbery,Eastside,34.030942,-118.193075,2025-06-13,00:23,Industrial,High,1
CRM-01530,Theft,Suburbs,34.110811,-118.186350,2026-02-28,18:46,School Zone,Medium,0
CRM-01531,Vandalism,Suburbs,34.123234,-118.171995,2026-05-20,10:16,School Zone,Low,1
CRM-01532,Burglary,Downtown,34.043958,-118.248547,2024-02-13,04:30,Transit Station,High,0
CRM-01533,Burglary,Industrial District,34.021472,-118.221153,2025-08-09,13:30,Industrial,Low,0
CRM-01534,Shoplifting,Parkside,34.090038,-118.202946,2024-07-18,18:12,School Zone,Low,0
CRM-01535,Drug Offense,Uptown,34.086335,-118.270255,2025-08-21,06:11,Residential,Medium,1
CRM-01536,Theft,Suburbs,34.124332,-118.177535,2024-10-16,14:05,Park,Medium,0
CRM-01537,Robbery,Harbor Area,33.743178,-118.261217,2026-04-20,01:31,Industrial,High,0
CRM-01538,Robbery,Eastside,34.034477,-118.199041,2024-10-11,20:09,Commercial,Medium,0
CRM-01539,Shoplifting,Eastside,34.034624,-118.187467,2026-05-02,18:11,Commercial,Medium,0
CRM-01540,Assault,Suburbs,34.120363,-118.182462,2025-07-16,17:40,Park,High,1
CRM-01541,Fraud,Downtown,34.054546,-118.241598,2024-01-12,15:52,Commercial,Low,0
CRM-01542,Fraud,Westside,34.028005,-118.334264,2024-07-29,23:12,Residential,Low,1
CRM-01543,Vandalism,Suburbs,34.141774,-118.173486,2025-05-15,13:51,Park,Low,0
CRM-01544,Theft,Eastside,34.028719,-118.202993,2025-02-14,11:22,Residential,Medium,0
CRM-01545,Robbery,Suburbs,34.115853,-118.186926,2025-06-30,03:50,School Zone,High,0
CRM-01546,Shoplifting,Downtown,34.049816,-118.234225,2025-02-07,15:09,Nightclub District,Low,0
CRM-01547,Theft,Downtown,34.054430,-118.233593,2025-09-09,01:16,Commercial,High,0
CRM-01548,Vandalism,Industrial District,34.017425,-118.234551,2024-04-25,06:53,Transit Station,Low,1
CRM-01549,Drug Offense,Uptown,34.081833,-118.288525,2024-07-22,18:37,Park,Medium,0
CRM-01550,Theft,Uptown,34.068558,-118.276593,2024-04-22,14:23,Park,Medium,0
CRM-01551,Shoplifting,Harbor Area,33.744228,-118.261830,2024-08-21,11:14,Transit Station,Low,0
CRM-01552,Burglary,Industrial District,34.025216,-118.216523,2024-10-24,17:04,Industrial,High,0
CRM-01553,Assault,Industrial District,34.014248,-118.220208,2024-08-17,06:28,Industrial,High,0
CRM-01554,Assault,Parkside,34.091025,-118.204424,2025-05-19,17:04,Park,High,0
CRM-01555,Shoplifting,Eastside,34.040220,-118.188260,2026-02-23,22:23,Commercial,Low,1
CRM-01556,Theft,Eastside,34.029357,-118.193837,2025-11-01,04:20,Industrial,Low,0
CRM-01557,Theft,Suburbs,34.132623,-118.186011,2026-04-18,08:08,Park,Medium,0
CRM-01558,Robbery,Westside,34.031362,-118.334889,2024-06-21,17:28,Transit Station,High,0
CRM-01559,Theft,Westside,34.041418,-118.339726,2025-06-30,01:40,Residential,Medium,0
CRM-01560,Vandalism,Harbor Area,33.720597,-118.268997,2024-05-20,06:53,Commercial,Medium,0
CRM-01561,Theft,Suburbs,34.117463,-118.189549,2025-08-18,03:35,Park,Medium,0
CRM-01562,Shoplifting,Westside,34.040273,-118.344898,2024-10-09,10:15,Commercial,Low,1
CRM-01563,Fraud,Westside,34.020415,-118.349448,2025-07-23,10:31,Commercial,Low,0
CRM-01564,Fraud,Industrial District,34.016430,-118.221178,2024-07-03,09:06,Industrial,Low,1
CRM-01565,Drug Offense,Parkside,34.088248,-118.203411,2026-05-04,04:24,Park,Medium,1
CRM-01566,Shoplifting,Uptown,34.081397,-118.279026,2024-01-01,10:24,Commercial,Low,1
CRM-01567,Vandalism,Eastside,34.020187,-118.202207,2024-02-12,20:35,Commercial,Low,0
CRM-01568,Burglary,Harbor Area,33.745824,-118.265699,2025-10-06,09:23,Transit Station,Medium,0
CRM-01569,Drug Offense,Uptown,34.078353,-118.304674,2025-07-08,15:02,Park,Medium,1
CRM-01570,Theft,Parkside,34.085317,-118.201533,2024-11-05,15:47,School Zone,Medium,0
CRM-01571,Theft,Uptown,34.084927,-118.274094,2025-06-03,12:32,Commercial,Medium,0
CRM-01572,Assault,Parkside,34.088706,-118.208967,2024-01-03,11:42,Park,High,0
CRM-01573,Robbery,Eastside,34.040482,-118.191091,2024-06-09,07:13,Residential,High,0
CRM-01574,Vandalism,Suburbs,34.120119,-118.173057,2026-03-04,09:19,School Zone,Low,0
CRM-01575,Assault,Downtown,34.056005,-118.234474,2025-10-22,10:25,Transit Station,Medium,1
CRM-01576,Fraud,Uptown,34.073864,-118.268650,2024-07-24,13:29,Park,Low,0
CRM-01577,Vandalism,Suburbs,34.117218,-118.190227,2025-04-26,22:20,School Zone,Low,0
CRM-01578,Vandalism,Downtown,34.051009,-118.260176,2025-06-21,09:45,Nightclub District,Low,1
CRM-01579,Theft,Suburbs,34.119560,-118.170826,2024-08-04,00:43,School Zone,Medium,0
CRM-01580,Fraud,Downtown,34.063986,-118.234539,2025-01-24,10:52,Transit Station,Low,1
CRM-01581,Shoplifting,Downtown,34.059468,-118.243981,2025-07-18,18:28,Commercial,Low,1
CRM-01582,Assault,Parkside,34.091105,-118.216530,2024-10-25,10:11,Residential,High,1
CRM-01583,Assault,Industrial District,34.014660,-118.235123,2025-05-22,06:13,Transit Station,High,1
CRM-01584,Fraud,Uptown,34.090756,-118.289899,2024-04-09,06:08,Commercial,Low,0
CRM-01585,Burglary,Downtown,34.054012,-118.243106,2025-09-22,22:54,Commercial,Medium,0
CRM-01586,Theft,Harbor Area,33.744571,-118.272904,2025-12-11,22:34,Commercial,High,0
CRM-01587,Theft,Downtown,34.048599,-118.242485,2026-05-17,00:44,Nightclub District,Medium,0
CRM-01588,Assault,Downtown,34.049953,-118.236525,2026-05-27,03:29,Transit Station,High,0
CRM-01589,Vandalism,Eastside,34.034374,-118.186818,2026-04-11,12:39,Residential,Low,0
CRM-01590,Theft,Eastside,34.018792,-118.197743,2025-08-04,21:04,Residential,Medium,0
CRM-01591,Shoplifting,Harbor Area,33.736522,-118.273686,2026-01-09,09:04,Transit Station,Low,1
CRM-01592,Robbery,Parkside,34.088144,-118.199446,2024-04-12,14:06,Residential,Medium,0
CRM-01593,Assault,Industrial District,34.009843,-118.226205,2024-06-27,21:32,Transit Station,Medium,0
CRM-01594,Theft,Parkside,34.110249,-118.192511,2024-05-23,02:19,Residential,Medium,0
CRM-01595,Shoplifting,Industrial District,34.015291,-118.228624,2025-09-29,07:38,Industrial,Low,0
CRM-01596,Drug Offense,Industrial District,34.018055,-118.215585,2024-05-17,11:07,Industrial,Medium,1
CRM-01597,Assault,Harbor Area,33.744641,-118.271055,2025-02-06,02:20,Transit Station,High,1
CRM-01598,Robbery,Parkside,34.075926,-118.206668,2025-03-13,06:27,Park,High,0
CRM-01599,Theft,Westside,34.052733,-118.334521,2025-02-06,09:01,Transit Station,Medium,0
CRM-01600,Assault,Suburbs,34.123432,-118.180906,2025-07-03,00:10,Residential,High,1
CRM-01601,Vandalism,Uptown,34.093738,-118.286190,2025-04-14,22:56,Park,Low,0
CRM-01602,Fraud,Westside,34.039996,-118.348858,2025-09-12,23:45,Transit Station,Medium,1
CRM-01603,Assault,Westside,34.046446,-118.335662,2025-06-12,11:19,Transit Station,High,1
CRM-01604,Vandalism,Eastside,34.031980,-118.184646,2025-11-25,11:11,Residential,Low,0
CRM-01605,Fraud,Eastside,34.033912,-118.184049,2025-05-18,22:59,Residential,Low,0
CRM-01606,Assault,Westside,34.048450,-118.340468,2024-12-24,02:33,Commercial,High,0
CRM-01607,Assault,Parkside,34.087202,-118.205853,2024-10-11,00:57,School Zone,Medium,1
CRM-01608,Shoplifting,Suburbs,34.129034,-118.181588,2024-02-17,05:07,Residential,Low,0
CRM-01609,Vandalism,Downtown,34.061302,-118.237303,2025-06-19,19:16,Nightclub District,Medium,1
CRM-01610,Burglary,Uptown,34.086523,-118.288708,2025-01-22,21:18,Commercial,Medium,0
CRM-01611,Fraud,Industrial District,34.025546,-118.218960,2024-07-30,14:44,Industrial,Low,0
CRM-01612,Theft,Harbor Area,33.745521,-118.260177,2024-04-27,10:02,Transit Station,Medium,0
CRM-01613,Robbery,Westside,34.039921,-118.334453,2025-11-28,05:17,Transit Station,High,0
CRM-01614,Fraud,Suburbs,34.134324,-118.180559,2025-06-14,23:40,Residential,Low,0
CRM-01615,Assault,Westside,34.032099,-118.346461,2025-02-03,01:51,Transit Station,High,1
CRM-01616,Theft,Eastside,34.028006,-118.196007,2024-06-02,11:47,Commercial,Medium,0
CRM-01617,Assault,Industrial District,34.001860,-118.206960,2025-08-10,07:24,Transit Station,High,0
CRM-01618,Theft,Parkside,34.083182,-118.196461,2025-11-22,09:37,Park,Medium,0
CRM-01619,Burglary,Harbor Area,33.739242,-118.275907,2024-08-09,07:39,Commercial,Medium,1
CRM-01620,Theft,Industrial District,34.006492,-118.223227,2025-01-19,23:07,Industrial,High,0
CRM-01621,Vandalism,Parkside,34.091994,-118.201849,2025-12-07,04:35,Park,Low,0
CRM-01622,Fraud,Eastside,34.032250,-118.192403,2024-02-18,17:57,Commercial,Low,0
CRM-01623,Robbery,Parkside,34.101546,-118.196349,2025-01-30,06:11,Residential,High,1
CRM-01624,Drug Offense,Downtown,34.044796,-118.232199,2025-01-18,19:53,Transit Station,Medium,1
CRM-01625,Drug Offense,Suburbs,34.120330,-118.185702,2025-05-03,05:25,Park,Medium,1
CRM-01626,Burglary,Harbor Area,33.752017,-118.273034,2024-05-15,21:58,Commercial,Low,0
CRM-01627,Shoplifting,Westside,34.042350,-118.355116,2026-05-18,15:21,Transit Station,Low,1
CRM-01628,Vandalism,Parkside,34.107317,-118.196168,2024-06-10,14:40,School Zone,Medium,1
CRM-01629,Assault,Uptown,34.099494,-118.283575,2025-08-28,00:27,Commercial,High,1
CRM-01630,Robbery,Suburbs,34.124727,-118.184145,2024-09-13,09:50,Residential,High,1
CRM-01631,Theft,Uptown,34.085149,-118.294910,2025-05-19,03:50,Park,High,0
CRM-01632,Theft,Uptown,34.087569,-118.297184,2026-02-09,21:22,Residential,Medium,0
CRM-01633,Vandalism,Eastside,34.024674,-118.189351,2024-08-01,17:26,Residential,Low,0
CRM-01634,Fraud,Westside,34.048035,-118.350041,2026-01-06,08:01,Commercial,Medium,1
CRM-01635,Vandalism,Parkside,34.096097,-118.200468,2024-02-17,13:56,School Zone,Low,0
CRM-01636,Fraud,Industrial District,34.005755,-118.218359,2025-05-07,20:02,Transit Station,Low,0
CRM-01637,Burglary,Parkside,34.088761,-118.200487,2026-01-11,06:21,Residential,Medium,1
CRM-01638,Assault,Industrial District,34.010183,-118.223572,2025-08-28,01:46,Industrial,High,1
CRM-01639,Vandalism,Eastside,34.018984,-118.195494,2024-08-16,14:00,Residential,Low,0
CRM-01640,Theft,Suburbs,34.124017,-118.177751,2024-06-02,00:01,Park,High,0
CRM-01641,Assault,Industrial District,34.017480,-118.225113,2024-05-08,01:40,Transit Station,High,0
CRM-01642,Vandalism,Westside,34.038011,-118.345098,2025-12-25,23:47,Commercial,Medium,0
CRM-01643,Vandalism,Suburbs,34.127401,-118.184826,2024-02-16,08:21,Residential,Low,0
CRM-01644,Vandalism,Industrial District,34.013176,-118.209003,2026-05-24,16:38,Transit Station,Low,1
CRM-01645,Vandalism,Suburbs,34.117031,-118.184204,2025-01-12,20:14,School Zone,Medium,0
CRM-01646,Theft,Suburbs,34.118602,-118.197490,2024-02-27,08:56,Residential,Low,0
CRM-01647,Theft,Uptown,34.094181,-118.288448,2024-08-23,13:12,Residential,Medium,0
CRM-01648,Drug Offense,Suburbs,34.118546,-118.193249,2025-08-30,11:24,Park,High,1
CRM-01649,Assault,Suburbs,34.118999,-118.182810,2024-09-03,19:34,Residential,Medium,0
CRM-01650,Robbery,Westside,34.030524,-118.347067,2024-01-14,14:15,Residential,High,1
CRM-01651,Assault,Westside,34.035906,-118.342340,2024-08-22,01:46,Transit Station,High,1
CRM-01652,Burglary,Industrial District,34.020191,-118.213179,2025-12-12,21:13,Industrial,Medium,0
CRM-01653,Burglary,Suburbs,34.118111,-118.184922,2024-07-23,10:49,Residential,Medium,0
CRM-01654,Vandalism,Eastside,34.033474,-118.192972,2025-10-10,07:29,Residential,Low,0
CRM-01655,Shoplifting,Downtown,34.058384,-118.245310,2025-07-17,20:20,Commercial,Low,0
CRM-01656,Burglary,Westside,34.039498,-118.350350,2025-11-13,09:01,Residential,Medium,0
CRM-01657,Theft,Parkside,34.089111,-118.207678,2026-01-30,19:19,Residential,Medium,0
CRM-01658,Vandalism,Industrial District,34.005906,-118.227126,2025-03-04,16:11,Transit Station,Low,0
CRM-01659,Theft,Parkside,34.097140,-118.197599,2026-04-09,09:20,School Zone,High,0
CRM-01660,Burglary,Westside,34.041094,-118.345084,2025-08-17,16:01,Transit Station,Medium,0
CRM-01661,Fraud,Westside,34.049725,-118.343977,2024-12-29,06:46,Transit Station,Low,0
CRM-01662,Vandalism,Industrial District,33.994945,-118.228107,2024-06-18,21:10,Industrial,Low,0
CRM-01663,Assault,Suburbs,34.121845,-118.190638,2025-05-31,14:19,Park,High,1
CRM-01664,Robbery,Parkside,34.097300,-118.199865,2024-11-28,00:18,Park,Medium,0
CRM-01665,Vandalism,Westside,34.052761,-118.334981,2025-10-09,07:20,Transit Station,Low,0
CRM-01666,Theft,Parkside,34.092328,-118.208286,2024-10-08,08:46,School Zone,Medium,0
CRM-01667,Assault,Parkside,34.120397,-118.206607,2026-01-02,05:21,Residential,High,1
CRM-01668,Fraud,Parkside,34.095735,-118.189772,2026-03-25,18:59,Residential,Low,0
CRM-01669,Assault,Harbor Area,33.744242,-118.253211,2026-01-31,04:02,Commercial,High,1
CRM-01670,Theft,Industrial District,34.001926,-118.216936,2024-06-09,19:11,Industrial,Medium,0
CRM-01671,Drug Offense,Industrial District,34.011398,-118.222482,2024-03-10,15:59,Transit Station,Medium,0
CRM-01672,Fraud,Suburbs,34.123378,-118.174983,2026-02-18,08:28,Residential,Low,0
CRM-01673,Vandalism,Industrial District,34.009953,-118.211815,2025-01-21,05:11,Industrial,Low,0
CRM-01674,Theft,Industrial District,33.997643,-118.216553,2025-10-08,21:59,Industrial,Low,0
CRM-01675,Shoplifting,Uptown,34.087799,-118.274545,2024-04-29,07:00,Residential,Low,0
CRM-01676,Drug Offense,Uptown,34.077575,-118.299371,2024-12-09,15:31,Park,Medium,0
CRM-01677,Theft,Industrial District,34.026656,-118.201121,2024-12-10,02:58,Industrial,Medium,0
CRM-01678,Robbery,Harbor Area,33.744874,-118.270154,2025-10-01,05:22,Commercial,High,0
CRM-01679,Shoplifting,Uptown,34.075428,-118.279698,2026-01-18,13:44,Commercial,Low,0
CRM-01680,Assault,Downtown,34.054247,-118.225841,2026-01-10,02:17,Nightclub District,High,1
CRM-01681,Vandalism,Industrial District,33.990344,-118.235539,2025-12-30,05:26,Industrial,Low,0
CRM-01682,Theft,Parkside,34.078200,-118.194276,2025-10-11,01:43,Residential,High,0
CRM-01683,Robbery,Westside,34.034537,-118.342889,2026-02-26,09:01,Transit Station,High,0
CRM-01684,Assault,Suburbs,34.125504,-118.168046,2025-07-10,00:31,Park,High,1
CRM-01685,Assault,Downtown,34.034089,-118.245518,2024-07-30,02:34,Nightclub District,High,0
CRM-01686,Theft,Parkside,34.096707,-118.220091,2026-05-21,00:56,School Zone,Medium,0
CRM-01687,Theft,Downtown,34.045195,-118.236608,2025-02-25,00:44,Commercial,Medium,0
CRM-01688,Theft,Parkside,34.084551,-118.205119,2024-10-25,12:05,Park,High,0
CRM-01689,Burglary,Industrial District,34.014037,-118.227533,2025-04-07,06:15,Transit Station,Medium,0
